id,topic,position,retrospective,coder,codebook
C01816,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01817,0,,.,model-in-conversation,PAPv2-Y4-p2
C01818,1,0,1,model-in-conversation,PAPv2-Y4-p2
C01819,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01820,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01821,0,,.,model-in-conversation,PAPv2-Y4-p2
C01822,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01823,0,,.,model-in-conversation,PAPv2-Y4-p2
C01824,0,,.,model-in-conversation,PAPv2-Y4-p2
C01825,1,0,1,model-in-conversation,PAPv2-Y4-p2
C01826,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01827,1,1,1,model-in-conversation,PAPv2-Y4-p2
C01828,0,,.,model-in-conversation,PAPv2-Y4-p2
C01829,0,,.,model-in-conversation,PAPv2-Y4-p2
C01830,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01831,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01832,0,,.,model-in-conversation,PAPv2-Y4-p2
C01833,0,,.,model-in-conversation,PAPv2-Y4-p2
C01834,0,,.,model-in-conversation,PAPv2-Y4-p2
C01835,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01836,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01837,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01838,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01839,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01840,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01841,0,,.,model-in-conversation,PAPv2-Y4-p2
C01842,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01843,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01844,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01845,0,,.,model-in-conversation,PAPv2-Y4-p2
C01846,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01847,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01848,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01849,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01850,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01851,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01852,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01853,1,1,1,model-in-conversation,PAPv2-Y4-p2
C01854,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01855,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01856,0,,.,model-in-conversation,PAPv2-Y4-p2
C01857,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01858,1,1,1,model-in-conversation,PAPv2-Y4-p2
C01859,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01860,1,0,1,model-in-conversation,PAPv2-Y4-p2
C01861,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01862,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01863,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01864,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01865,0,,.,model-in-conversation,PAPv2-Y4-p2
C01866,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01867,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01868,0,,.,model-in-conversation,PAPv2-Y4-p2
C01869,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01870,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01871,1,1,1,model-in-conversation,PAPv2-Y4-p2
C01872,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01873,0,,.,model-in-conversation,PAPv2-Y4-p2
C01874,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01875,0,,.,model-in-conversation,PAPv2-Y4-p2
C01876,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01877,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01878,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01879,1,1,1,model-in-conversation,PAPv2-Y4-p2
C01880,1,0,1,model-in-conversation,PAPv2-Y4-p2
C01881,0,,.,model-in-conversation,PAPv2-Y4-p2
C01882,1,-1,1,model-in-conversation,PAPv2-Y4-p2
C01883,1,1,1,model-in-conversation,PAPv2-Y4-p2
C01884,1,1,1,model-in-conversation,PAPv2-Y4-p2
C01885,0,,.,model-in-conversation,PAPv2-Y4-p2
C01886,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01887,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01888,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01889,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01890,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01891,0,,.,model-in-conversation,PAPv2-Y4-p2
C01892,0,,.,model-in-conversation,PAPv2-Y4-p2
C01893,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01894,0,,.,model-in-conversation,PAPv2-Y4-p2
C01895,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01896,1,1,1,model-in-conversation,PAPv2-Y4-p2
C01897,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01898,0,,.,model-in-conversation,PAPv2-Y4-p2
C01899,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01900,1,1,1,model-in-conversation,PAPv2-Y4-p2
C01901,0,,.,model-in-conversation,PAPv2-Y4-p2
C01902,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01903,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01904,0,,.,model-in-conversation,PAPv2-Y4-p2
C01905,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01906,1,-1,1,model-in-conversation,PAPv2-Y4-p2
C01907,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01908,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01909,0,,.,model-in-conversation,PAPv2-Y4-p2
C01910,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01911,0,,.,model-in-conversation,PAPv2-Y4-p2
C01912,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01913,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01914,1,0,1,model-in-conversation,PAPv2-Y4-p2
C01915,0,,.,model-in-conversation,PAPv2-Y4-p2
C01916,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01917,1,-1,1,model-in-conversation,PAPv2-Y4-p2
C01918,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01919,0,,.,model-in-conversation,PAPv2-Y4-p2
C01920,0,,.,model-in-conversation,PAPv2-Y4-p2
C01921,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01922,0,,.,model-in-conversation,PAPv2-Y4-p2
C01923,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01924,1,0,1,model-in-conversation,PAPv2-Y4-p2
C01925,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01926,1,0,1,model-in-conversation,PAPv2-Y4-p2
C01927,0,,.,model-in-conversation,PAPv2-Y4-p2
C01928,0,,.,model-in-conversation,PAPv2-Y4-p2
C01929,0,,.,model-in-conversation,PAPv2-Y4-p2
C01930,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01931,0,,.,model-in-conversation,PAPv2-Y4-p2
C01932,1,-1,1,model-in-conversation,PAPv2-Y4-p2
C01933,0,,.,model-in-conversation,PAPv2-Y4-p2
C01934,0,,.,model-in-conversation,PAPv2-Y4-p2
C01935,1,0,1,model-in-conversation,PAPv2-Y4-p2
C01936,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01937,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01938,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01939,0,,.,model-in-conversation,PAPv2-Y4-p2
C01940,0,,.,model-in-conversation,PAPv2-Y4-p2
C01941,1,1,1,model-in-conversation,PAPv2-Y4-p2
C01942,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01943,0,,.,model-in-conversation,PAPv2-Y4-p2
C01944,1,-1,1,model-in-conversation,PAPv2-Y4-p2
C01945,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01946,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01947,0,,.,model-in-conversation,PAPv2-Y4-p2
C01948,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01949,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01950,1,-1,1,model-in-conversation,PAPv2-Y4-p2
C01951,0,,.,model-in-conversation,PAPv2-Y4-p2
C01952,0,,.,model-in-conversation,PAPv2-Y4-p2
C01953,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01954,0,,.,model-in-conversation,PAPv2-Y4-p2
C01955,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01956,0,,.,model-in-conversation,PAPv2-Y4-p2
C01957,0,,.,model-in-conversation,PAPv2-Y4-p2
C01958,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01959,1,1,1,model-in-conversation,PAPv2-Y4-p2
C01960,0,,.,model-in-conversation,PAPv2-Y4-p2
C01961,0,,.,model-in-conversation,PAPv2-Y4-p2
C01962,1,0,1,model-in-conversation,PAPv2-Y4-p2
C01963,0,,.,model-in-conversation,PAPv2-Y4-p2
C01964,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01965,0,,.,model-in-conversation,PAPv2-Y4-p2
C01966,0,,.,model-in-conversation,PAPv2-Y4-p2
C01967,0,,.,model-in-conversation,PAPv2-Y4-p2
C01968,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01969,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01970,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01971,0,,.,model-in-conversation,PAPv2-Y4-p2
C01972,0,,.,model-in-conversation,PAPv2-Y4-p2
C01973,1,1,1,model-in-conversation,PAPv2-Y4-p2
C01974,1,-1,1,model-in-conversation,PAPv2-Y4-p2
C01975,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01976,0,,.,model-in-conversation,PAPv2-Y4-p2
C01977,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01978,1,1,1,model-in-conversation,PAPv2-Y4-p2
C01979,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01980,0,,.,model-in-conversation,PAPv2-Y4-p2
C01981,1,0,1,model-in-conversation,PAPv2-Y4-p2
C01982,1,0,0,model-in-conversation,PAPv2-Y4-p2
C01983,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01984,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01985,1,0,1,model-in-conversation,PAPv2-Y4-p2
C01986,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01987,0,,.,model-in-conversation,PAPv2-Y4-p2
C01988,1,1,0,model-in-conversation,PAPv2-Y4-p2
C01989,1,-1,0,model-in-conversation,PAPv2-Y4-p2
C01990,0,,.,model-in-conversation,PAPv2-Y4-p2
C01991,1,-1,0,model-in-conversation,PAPv2-Y4-p2
